comicID;characterID
20081;1009288
14113;1009201
65230;1010677
71617;1009407
15625;1009262
7354;1009220
15568;1009299
17530;1009165
12808;1009220
16282;1009294
14839;1011203
13940;1009159
10545;1009610
12394;1009156
18666;1009282
17966;1009279
15624;1009262
8515;1009268
43132;1009610
37256;1009378
10925;1009537
4622;1009262
13357;1009609
19920;1009368
14432;1009275
20035;1009318
10574;1009718
646;1011096
7478;1009214
71616;1009165
15782;1010919
55872;1009165
15052;1009182
15700;1010908
14112;1009201
50716;1009220
14937;1009175
20074;1009288
13939;1009159
15623;1009262
15567;1010338
17529;1009165
14838;1010922
16271;1009294
12807;1009220
12603;1009187
7477;1009214
13938;1009159
17964;1009279
15622;1009189
15044;1009182
18801;1009351
18961;1009515
14111;1009308
15781;1010919
480;1011096
14936;1009174
15768;1010908
18665;1009664
8514;1009268
43130;1009610
10924;1009537
4620;1009262
13356;1009609
20063;1009288
19919;1009368
14431;1009351
16081;1009435
20034;1009318
17528;1009165
12806;1009220
12602;1009187
16260;1009294
14110;1009150
15566;1009299
15767;1010908
14837;1011010
14935;1009175
15780;1011010
8513;1009596
14808;1009610
4619;1009262
13355;1009609
19918;1009368
14430;1009275
20033;1009318
7476;1009214
13937;1009153
18997;1009726
15621;1009262
20052;1009212
18800;1009351
43128;1009610
18959;1009515
15565;1009154
17527;1009165
12805;1009220
12601;1009187
7475;1009214
13936;1009159
15765;1010908
15022;1009175
14836;1011010
18799;1009351
14934;1009175
18958;1009515
370;1011096
14807;1009610
13354;1009609
15619;1009262
15779;1010935
18662;1009407
8512;1009268
43125;1009610
4673;1009294
20032;1009318
14109;1009175
19917;1009368
14429;1009167
20628;1009165
65377;1009153
17526;1009165
12804;1009220
14108;1009148
12600;1009187
13353;1009609
14923;1011010
15618;1009262
18661;1009407
8511;1009268
15778;1010935
43123;1009610
19916;1009220
14428;1009146
7474;1009214
15754;1010908
17963;1009202
18798;1009351
308;1011096
14806;1009610
14933;1009175
15564;1009154
15011;1009168
13352;1009609
15563;1009154
14912;1011010
17525;1009165
14107;1009150
12599;1009187
17873;1009197
3583;1009610
65376;1009153
4618;1009262
15743;1010908
17962;1009202
18660;1009407
14297;1009257
15777;1011005
15617;1010782
371;1011096
13935;1009159
8510;1009268
22807;1011285
17961;1009173
17960;1009277
17524;1009165
15356;1010360
12802;1009220
13351;1009609
12598;1009187
14901;1011010
17872;1009197
14106;1009368
65375;1009299
15776;1011005
15562;1009299
15732;1010908
15616;1010782
307;1011096
13934;1009243
8509;1009268
14426;1009275
16057;1010829
19914;1009351
7472;1009214
18659;1009480
17959;1009219
14296;1009199
65374;1009153
17522;1009165
16087;1009351
15721;1010908
15354;1010360
12596;1009187
14105;1009201
13350;1009609
14890;1011010
14425;1009146
7471;1009214
15785;1010968
18658;1009588
14295;1009175
22806;1011285
15561;1009154
15615;1009189
13933;1009257
372;1011098
65373;1009153
8508;1009268
16056;1009189
19912;1009220
65015;1009708
17871;1009197
65372;1009153
14811;1009189
13349;1009609
14879;1014974
17521;1009165
17870;1009197
16086;1009351
15353;1010360
15710;1010908
23522;1009156
12595;1009187
14294;1009243
19911;1009368
15559;1009165
65371;1009153
22805;1011285
22448;1009515
10007;1009427
7469;1009214
15614;1009189
13932;1009232
306;1011096
48525;1009708
18657;1009480
16069;1009189
8507;1009268
22445;1009165
14102;1009201
23521;1009214
12594;1009187
14423;1009351
15699;1010908
14868;1014991
14810;1009189
15352;1010360
13347;1009609
17520;1009165
12798;1009220
4377;1011109
22442;1009299
22447;1009515
7468;1009214
22444;1009165
50827;1009726
22446;1009153
13931;1009168
18656;1009180
16068;1009189
48524;1009610
19910;1009368
22443;1009220
15558;1009299
59695;1009313
65370;1009153
14292;1009175
20543;1011096
22804;1011285
14857;1014991
15557;1009299
17519;1009165
17955;1009277
12797;1009220
23520;1009214
12593;1009187
14422;1009351
20616;1009182
14809;1009189
15351;1010360
13346;1009609
18986;1009515
19909;1009368
48523;1009610
65369;1009153
8504;1009268
14291;1009175
20542;1011096
22803;1011285
14101;1009368
10643;1009571
7467;1009164
13930;1009175
54904;1009220
18655;1009480
16067;1009189
10286;1009182
16064;1009189
10640;1009571
15613;1009262
19906;1009220
47688;1009159
19032;1009321
8501;1009245
20539;1011096
18815;1010787
7464;1009175
65873;1009153
10004;1009427
18651;1009588
17951;1009219
13342;1009609
12589;1009187
20612;1009182
14418;1009275
22798;1011285
14097;1009268
15553;1009299
17515;1010336
15347;1010360
12793;1009220
18982;1009515
7463;1009214
65872;1009153
20562;1011096
10003;1009427
18650;1009148
17950;1009724
64198;1009165
16063;1009189
10639;1009571
48446;1009610
19905;1009368
13925;1009175
8500;1011334
15552;1009299
9324;1009184
15346;1010360
12792;1009220
13341;1009609
12588;1009187
20611;1009182
14417;1009351
22797;1011285
19904;1009368
48445;1009610
17514;1009165
13924;1009175
8499;1009148
13926;1009159
18239;1009725
7462;1009214
65871;1009299
20561;1011096
10002;1009427
18649;1009148
17949;1009724
23474;1009276
16062;1009189
14096;1009151
23500;1009740
20610;1009182
14416;1009275
22796;1011285
15551;1009281
17513;1009165
9323;1009184
55319;1011426
55703;1016181
61600;1009378
56445;1009722
56209;1010801
55536;1009368
56244;1009722
58992;1009185
57959;1009185
60766;1010855
56063;1009465
56228;1009165
56722;1009262
61714;1011288
61350;1009610
57872;1009189
56908;1009343
59002;1009172
61289;1011299
59596;1009165
61406;1009187
52569;1009268
57717;1009152
61443;1011227
57152;1009610
60431;1009365
59967;1009268
61718;1009664
61648;1009338
61373;1009165
59635;1009165
57908;1009282
55584;1009452
60245;1009288
56176;1009608
57108;1009562
55664;1009592
58683;1009220
57302;1009663
55447;1009243
58609;1009368
12791;1009220
13340;1009609
12587;1009187
18981;1009515
13923;1009156
18980;1009515
14095;1009151
19903;1009368
48444;1009372
18238;1009725
16055;1009189
7461;1009214
65870;1009255
17948;1009219
20560;1011096
18648;1009148
9322;1009184
12790;1009220
13339;1009609
17511;1009165
18979;1009515
15343;1009368
14415;1009351
22795;1011285
12585;1009187
14026;1009276
20624;1009182
15550;1009281
47684;1009175
47686;1009175
13922;1009175
8497;1009245
48443;1009372
53501;1010890
18237;1009725
7460;1009214
65869;1009337
17947;1009219
15612;1009262
20559;1011096
18647;1009305
14094;1009151
47685;1009175
19901;1009368
23498;1009366
14414;1009351
22794;1011285
12584;1009187
14025;1009179
20623;1009182
20627;1009165
13338;1009351
15548;1009281
17510;1009165
18978;1009515
15342;1009610
12788;1009220
14093;1009151
7458;1009214
19900;1009220
13921;1009175
8496;1009245
53500;1010890
18236;1009725
48434;1010787
48432;1009287
65868;1009153
17946;1009219
15611;1009212
20558;1011096
18646;1009165
15547;1009165
17509;1009159
15341;1010360
12787;1009144
13336;1009609
14413;1009351
23508;1010805
12583;1009187
20622;1009182
14024;1009610
8551;1009186
53499;1010890
18977;1009515
48433;1009545
65867;1009153
18645;1009480
17945;1009219
20557;1009167
8494;1009245
22793;1011285
7457;1009177
19899;1009220
13920;1009159
14393;1009159
14023;1009610
13335;1009609
14412;1009351
23507;1009356
12582;1009187
20621;1009182
14090;1009154
14022;1009195
15546;1009435
17508;1009165
15340;1009610
12786;1009220
22792;1011285
7456;1009214
19898;1009368
13919;1009156
14392;1009156
15610;1009262
8550;1010354
53498;1010890
65866;1009153
18644;1009356
17944;1010354
20556;1009159
8493;1009596
15545;1009281
17507;1009165
10522;1009351
14271;1009275
8492;1009268
15339;1009179
12785;1009220
13334;1009609
23506;1010805
12581;1009187
20620;1009182
19897;1009220
14089;1009159
53497;1010890
48431;1009281
65865;1009175
18643;1009407
12853;1009273
55278;1009435
20549;1011096
23179;1009295
22791;1011285
7455;1009182
18070;1009219
13918;1009156
14391;1009175
20619;1009182
14021;1009195
19896;1010338
14088;1009156
15544;1009281
17506;1009165
10521;1009227
14270;1009351
8491;1009212
15338;1009610
12784;1009220
13333;1009609
12580;1009187
23505;1010805
61165;1010329
7454;1009156
66234;1009268
18641;1010329
18069;1009190
13917;1009159
14390;1009159
22789;1011285
58117;1009220
55286;1011418
53496;1010890
48430;1009281
65864;1009153
12852;1009539
55277;1009435
20538;1011096
8549;1009175
18231;1009299
17505;1009165
10520;1009287
8490;1009245
15337;1010360
12783;1009148
13332;1009351
23504;1009306
12579;1009187
20618;1009182
14020;1009610
19895;1010338
15694;1009189
14087;1010370
12105;1009610
15543;1009299
65863;1009153
12851;1009539
55276;1009435
48429;1009610
22620;1009165
7453;1009214
18640;1009407
18068;1011107
8559;1009184
13916;1009159
14389;1009175
22788;1011285
14279;1009351
53495;1010890
51001;1009257
1084;1009156
1067;1009619
994;1009159
1221;1009726
1019;1010908
1012;1014991
1062;1009318
1078;1009163
953;1009189
1005;1009537
1045;1009159
959;1009262
1004;1009372
1031;1009726
997;1009234
1006;1009287
1023;1009148
1040;1009187
1056;1009197
1072;1009148
954;1009189
990;1009159
1082;1009168
947;1009262
1042;1009214
1074;1009282
1090;1009144
940;1009189
1039;1009187
1055;1009294
1071;1010787
53494;1010890
48428;1009708
15542;1009165
10519;1009177
8489;1009212
15336;1009610
12782;1009220
13331;1009609
12404;1009175
23503;1009306
20617;1009464
19894;1009368
12104;1009234
14086;1009343
14278;1009351
17504;1009165
12850;1009539
55275;1009435
41920;1009225
53493;1010890
18639;1009177
7452;1009596
20769;1009610
14388;1009159
18067;1009219
8558;1009184
13915;1009159
22787;1011285
43455;1009199
14085;1010370
12103;1009234
14018;1009234
12578;1009187
10518;1009227
15541;1009148
15335;1010360
8488;1009268
13330;1009609
12781;1009220
12403;1009224
23502;1010805
19893;1010338
20609;1009182
37988;1009276
14387;1009337
62681;1009214
58263;1009548
18066;1010354
8557;1009146
13914;1009217
43234;1009558
22786;1011285
14277;1009165
50678;1009220
17503;1009165
12849;1009539
55274;1009435
9301;1009365
53492;1010890
7451;1009214
18638;1009407
23501;1009199
23497;1010805
8487;1009268
13329;1009609
12780;1009220
12402;1009220
10573;1009610
19892;1009368
14084;1010370
12119;1009610
12577;1009187
15540;1009299
15334;1010360
3636;1009539
55273;1009435
9300;1009365
18637;1010329
53490;1010890
7450;1009214
14386;1009182
18065;1009219
8556;1009159
13913;1009182
43233;1009610
22785;1011285
14276;1009351
37904;1009225
17502;1009165
62811;1009515
14083;1009233
12118;1009558
12576;1009187
15539;1009299
8486;1009268
12779;1009220
7372;1009189
13328;1009609
12412;1010354
19890;1009368
10572;1009191
37903;1009276
62810;1009515
9299;1009365
18226;1009725
7449;1009214
53502;1009535
17500;1009165
18064;1009219
8555;1009184
18636;1009148
62365;1009220
13912;1009243
43232;1009610
22784;1011285
17741;1009220
14385;1009243
14275;1009351
3589;1009165
12411;1009220
19889;1010338
12777;1009220
10571;1009191
14082;1009243
12117;1009558
8485;1009268
12636;1009187
7371;1009189
15537;1009154
13327;1009609
37902;1009154
18063;1009596
8554;1009175
62364;1009220
13911;1009146
43231;1009262
18635;1009343
22783;1011285
14384;1009146
14274;1009351
9309;1009365
7447;1009214
62809;1009515
10001;1009417
18225;1009725
17499;1009165
12116;1009154
7370;1009189
14080;1009214
15536;1009299
12410;1009220
19888;1009303
8483;1009268
13910;1009243
12776;1009220
10570;1009212
13389;1009609
37900;1009276
62808;1009515
14382;1010354
10000;1009417
15686;1009189
17498;1009165
43230;1009351
18062;1009159
8553;1009184
62363;1009220
22782;1011285
14273;1009351
18634;1009343
9308;1009365
7446;1009165
12635;1009187
20626;1009165
15535;1009299
17497;1009165
12409;1009224
19887;1009303
8482;1009212
13909;1009175
13388;1009609
12775;1009220
22781;1011285
12115;1009262
10561;1009185
14079;1009232
12634;1009187
37899;1010773
9999;1009417
15675;1009189
43224;1009404
18061;1009596
8552;1010354
62362;1009220
18633;1009480
9307;1009365
14272;1009351
7445;1009165
17749;1010801
62436;1009282
14381;1009159
43229;1009610
14380;1009243
18059;1009596
12114;1009365
14078;1009232
10550;1009217
18222;1009725
15534;1009299
17496;1009165
18058;1009596
12408;1009224
19886;1009368
8481;1009268
13908;1009688
13387;1009609
12774;1009220
22780;1011285
37901;1009299
7444;1009156
8548;1009187
62435;1009282
66468;1009214
43228;1009287
15664;1009262
14379;1009159
62361;1009220
14269;1009351
18632;1010329
9306;1009365
12630;1009187
55135;1009718
17495;1009165
19885;1009356
8480;1009268
13907;1009688
15653;1009262
12773;1009220
10539;1009362
18220;1009725
13381;1009609
12113;1009464
8547;1010805
12619;1009187
18124;1009313
18715;1009480
14077;1009232
9285;1009146
15533;1009299
37896;1009362
12407;1009187
14378;1009243
62360;1009220
9305;1009365
7443;1009214
12393;1009159
62434;1009282
43227;1009404
14076;1009232
10528;1009490
22777;1011285
18708;1010329
9284;1009146
12608;1009187
15532;1009299
17494;1009165
12406;1009224
37773;1010346
8479;1009220
13906;1009243
12772;1009220
18219;1009725
12112;1009276
14075;1009185
15642;1009189
37895;1009708
9316;1009365
43226;1009281
13370;1009609
62627;1010354
14377;1009231
62359;1009220
7442;1009214
62433;1009282
18057;1009596
18056;1009596
13905;1009199
13359;1009609
12597;1009187
14074;1009368
18218;1009725
13904;1009199
22776;1011285
18697;1010784
12102;1009464
9283;1009146
15531;1009299
15631;1009262
17493;1010336
12405;1009220
37772;1010338
10517;1009610
8478;1009220
37894;1009165
7441;1009214
43225;1009610
9303;1009365
62626;1010354
18055;1009596
14376;1009199
62358;1009220
15325;1009338
18217;1009725
22775;1011285
43223;1009234
13348;1009609
18216;1009725
18686;1009220
9282;1009351
18123;1009175
15530;1009299
10864;1009610
17492;1009165
37771;1010338
8477;1009220
22774;1011285
15324;1009338
14073;1009175
15620;1009189
13903;1009536
12586;1009187
9302;1009365
62625;1010354
18054;1009596
62357;1009220
14375;1009159
6946;1009224
7440;1009214
43222;1009610
14072;1009359
7439;1009214
15323;1010360
13902;1009188
18215;1009725
6862;1009610
9281;1009220
10863;1009610
15529;1009299
17491;1009165
12575;1009187
13337;1009609
37770;1009266
14724;1009610
8476;1009596
22773;1011285
18675;1009664
14071;1009368
9298;1009365
15147;1009305
15609;1009262
7438;1009214
62624;1010354
18053;1009596
53689;1009524
62356;1009220
14374;1009243
15146;1009592
37857;1009266
18214;1009725
9280;1009351
18310;1009368
15145;1009592
15528;1009299
14723;1009610
14069;1009368
8475;1009268
22772;1011285
9660;1009609
17573;1009165
22119;1009420
13326;1009609
18664;1009480
13901;1009159
15321;1010360
13325;1009609
53688;1009295
62355;1009356
14373;1009159
7436;1009214
22252;1009609
53675;1010801
53676;1010759
8385;1009212
18052;1009596
51133;1009338
6859;1009165
6858;1009262
15596;1009299
15320;1010360
18213;1009725
37846;1009368
9279;1009351
18309;1011081
15144;1009592
18653;1009664
18122;1009233
8474;1009172
22771;1011285
14722;1009610
17567;1009165
14068;1009159
22118;1009420
10862;1009610
13900;1009257
14371;1009175
54901;1009367
18051;1009596
70000;1009299
8590;1009223
53687;1010759
62354;1009284
7435;1009214
18820;1009361
12229;1009337
8383;1009212
53674;1009367
71061;1009165
17556;1009165
14067;1009359
18642;1009220
10861;1009610
8472;1009268
13899;1009159
6857;1011285
15595;1009299
15319;1010906
18212;1009725
12815;1009220
37835;1010338
9278;1009351
18308;1009718
15143;1009592
22770;1011285
14721;1009610
7434;1009214
12228;1009337
8382;1009262
14370;1009219
54900;1009367
55287;1011418
18050;1009596
8589;1009223
53686;1009338
20625;1009165
18211;1009725
13898;1009159
12814;1009220
37824;1009189
9277;1009351
18307;1009299
10859;1009610
15142;1009592
15593;1009299
22769;1011285
18631;1009165
8471;1009268
17545;1009165
14719;1009610
18209;1009725
6856;1010687
15318;1010906
69421;1009241
67998;1009241
68616;1009351
69072;1009220
67529;1017583
68605;1011385
41530;1010801
67699;1010801
69054;1010801
67092;1009220
70090;1009277
68653;1010354
68142;1009268
69382;1009187
67562;1009189
67933;1009220
70246;1009313
70543;1009707
67839;1009464
70226;1009243
67314;1009184
68138;1009243
68287;1009282
71521;1009610
67585;1009243
67353;1009406
67326;1009262
67306;1009610
67564;1009515
67358;1009282
67532;1017577
67549;1010735
67597;1009268
67304;1009486
67346;1010338
67584;1009351
67590;1009327
67565;1009515
68004;1010801
67569;1009197
62103;1009708
67354;1009356
67548;1009189
67885;1009187
67571;1011398
67587;1009204
71520;1009610
67345;1011227
67553;1009268
67534;1009338
67315;1009187
67588;1009243
67014;1011227
67530;1009452
62126;1010370
67330;1009282
67338;1009297
68429;1010787
67348;1011020
67576;1010787
67352;1009399
38176;1009552
67343;1009381
68788;1011291
56274;1010701
67350;1009368
67581;1009277
62175;1009187
67596;1009268
66876;1011001
67573;1009718
71519;1009610
68175;1009268
67347;1009262
67342;1011001
68422;1011023
67592;1009217
67317;1009220
67589;1009187
67311;1009165
67313;1009464
67845;1011197
67595;1009268
67302;1009722
68425;1009452
67572;1009417
56127;1017577
59629;1009282
60846;1009515
56093;1011227
61035;1009355
55368;1009165
55476;1010338
61465;1009282
59355;1011227
57320;1009697
57932;1010808
61302;1009507
56038;1009288
60595;1009268
52568;1009268
59646;1016181
57871;1009220
57266;1009187
55799;1017576
57388;1009187
55345;1010801
61364;1009227
57072;1009185
57906;1010801
58226;1011220
56175;1009608
56208;1010860
55427;1009282
58991;1009268
55381;1009189
59624;1009389
61547;1009281
55318;1009276
55807;1009365
14369;1009214
54899;1009367
53685;1009164
8588;1009159
14066;1009189
7433;1009214
12227;1009337
8381;1009262
18048;1009596
12226;1011056
14065;1009189
18305;1009299
15582;1009299
18120;1009243
14718;1009610
8470;1009268
13897;1009159
22767;1011285
18208;1009725
15317;1010360
6855;1010687
12813;1009220
37813;1009304
9276;1009275
10858;1009610
15141;1009592
17534;1009165
7432;1009214
8380;1009262
18047;1009596
14368;1009175
65953;1009171
48442;1011091
66241;1011300
62748;1009288
53684;1009365
8587;1009175
64239;1009152
37802;1009304
9275;1009351
15571;1009299
10857;1009610
12811;1009220
14064;1009220
18304;1009165
17523;1009165
15139;1009592
14717;1011030
8469;1009212
13896;1010370
22766;1011285
15316;1010360
6854;1010687
48441;1011091
66240;1011081
62747;1009212
53683;1009255
8586;1009243
55125;1009367
7431;1009187
12225;1009579
8379;1009189
18046;1009596
14367;1009175
18303;1009664
15138;1009592
8378;1009262
14716;1009610
8468;1009268
12800;1009172
13895;1009182
22765;1011285
15315;1010360
6853;1009372
17512;1009165
37791;1009368
9274;1009351
10856;1009610
18119;1009159
18207;1009725
14063;1009203
15560;1009299
12224;1009337
18045;1009596
55126;1010801
48440;1009189
7430;1009214
14366;1009146
8584;1009171
65952;1009171
18206;1009725
14715;1009610
8467;1009268
13894;1009159
15314;1009165
22764;1011285
15549;1009299
6852;1010687
37780;1009368
9273;1009275
12789;1009220
17501;1009165
14062;1009368
10854;1009610
15137;1009440
18302;1009726
8377;1009262
14365;1009159
8583;1009243
59301;1009367
66238;1011081
62745;1009288
53681;1009524
7429;1009214
12223;1009163
48439;1009189
18044;1009596
15538;1009299
14061;1009368
18205;1009725
10853;1009610
15136;1009440
18301;1009220
12778;1009220
8376;1009262
17490;1009165
14714;1009610
37769;1009470
8466;1009596
13893;1009144
15313;1010360
22763;1011285
6851;1009227
9272;1009351
53680;1009255
7428;1009214
12222;1009554
48438;1009189
18043;1009596
14364;1009175
8582;1009243
66237;1011081
62744;1009151
8465;1009596
15312;1010360
22762;1011285
12767;1009220
6850;1009227
9271;1009351
14060;1009368
18204;1009725
10852;1009610
15135;1009592
7427;1009214
18300;1009364
8375;1009189
14713;1009610
13892;1009257
50522;1010906
62010;1010932
70212;1009281
45718;1009268
56308;1009726
66236;1011081
62743;1009288
67956;1009726
53679;1009255
14363;1009159
8581;1009232
14058;1009368
15391;1009189
8464;1010843
13891;1009159
22761;1011285
7425;1009214
9270;1009146
18797;1009257
6848;1009262
18203;1009725
10851;1009610
15134;1009592
18299;1009220
8374;1009189
14712;1009610
14362;1009175
8580;1009168
37756;1009577
18118;1009159
66235;1011081
62742;1009262
53678;1009524
12220;1009554
18041;1009596
6847;1010687
18202;1009725
10850;1009610
15133;1009440
18298;1009262
15388;1010693
14711;1009610
14057;1009219
8463;1010843
13890;1009159
22760;1011285
9269;1009351
8372;1009262
53677;1009524
48436;1009577
41152;1009299
18040;1009596
8579;1009243
7424;1009214
12218;1009220
14360;1009171
66064;1011081
62741;1009262
7423;1009171
15377;1010360
9268;1009351
8371;1009189
8530;1009268
6846;1009276
18201;1009725
15132;1009592
18297;1009159
17754;1009165
14710;1009325
14056;1009219
13889;1009159
11935;1009325
22759;1011285
12217;1009465
16331;1011136
14359;1009362
66063;1011081
62740;1009262
13315;1009165
10849;1009610
54906;1009367
18039;1009596
8578;1009243
6845;1009610
15366;1010360
18200;1009725
15131;1009592
18296;1009313
17753;1009165
14055;1009219
22758;1011285
13888;1009159
11934;1009325
7422;1009171
8370;1009262
8529;1009268
9267;1009156
18117;1009168
14708;1009610
62739;1009262
16330;1011136
14358;1009171
66062;1011081
13314;1009281
10848;1009610
8577;1009243
37755;1009480
12216;1009337
18037;1009596
14054;1009219
15355;1010360
13887;1009171
11933;1009610
18198;1009725
7421;1009214
8369;1009262
8528;1009268
9266;1009351
14707;1009610
22756;1011285
6844;1009287
15130;1009312
18407;1009610
17752;1009165
7837;1009220
12215;1009499
18036;1009596
62738;1009288
16329;1009251
14357;1009219
66061;1011081
48063;1010360
48376;1009407
13313;1009184
10847;1009610
11917;1009169
22734;1011285
14035;1009189
17763;1010672
12173;1009447
18293;1009150
18176;1009150
13682;1009159
15344;1010360
16340;1009368
7373;1010370
10766;1009325
39235;1011081
62729;1009262
56759;1009262
13324;1010370
62004;1009351
61788;1009417
17941;1009271
66060;1011081
15333;1010360
8576;1009243
17762;1009165
8517;1009268
18116;1009150
18406;1009546
14053;1009368
13886;1009175
11932;1009610
15322;1010360
18197;1009725
7847;1009220
15128;1009592
39233;1011081
18035;1009159
14356;1009219
62737;1009282
48375;1010672
13323;1009184
10846;1009610
8575;1009223
16339;1009351
7420;1009214
12214;1009465
14052;1009368
11931;1009610
8506;1009596
18196;1009610
7846;1009220
7419;1009214
15127;1009262
9264;1009351
8367;1009262
14705;1009610
22754;1011285
17761;1009165
6842;1009287
18405;1009186
16338;1009368
13885;1009182
62635;1009180
12213;1011056
37753;1009407
39231;1011081
18034;1009596
14355;1009171
8573;1009223
62736;1009288
13322;1009195
10845;1009610
8495;1009596
22753;1011285
17760;1009165
6841;1009610
18404;1009524
14051;1009368
15311;1010360
13884;1009171
11930;1009610
18195;1009214
7845;1009220
7418;1009214
15126;1009592
9263;1009351
8366;1009262
14704;1009610
14354;1009219
8572;1010771
62735;1010881
48374;1010672
13321;1009187
16337;1009220
62634;1009287
10843;1009610
12212;1009337
18033;1009596
47794;1009313
14050;1009175
13883;1009175
18115;1009417
18194;1009725
7417;1009182
15125;1009282
9262;1009351
8365;1009262
14703;1009610
11928;1009610
22752;1011285
17759;1009165
23284;1011038
13320;1009187
10842;1009610
6840;1009610
68330;1009277
48373;1010672
14353;1009219
16336;1009351
62633;1009165
12211;1009309
63935;1010325
18032;1009596
47793;1009313
8571;1009223
62734;1009282
18193;1010360
7416;1009214
8473;1009596
9261;1009351
8364;1009189
14049;1009288
22751;1011285
17758;1009165
15124;1009351
23388;1009483
21136;1010373
14702;1009610
18402;1009382
11927;1009610
13882;1009182
65142;1010782
12210;1009220
63934;1010930
18031;1009596
47792;1009313
8570;1009223
62733;1009288
13319;1009187
10841;1009610
6839;1009610
68328;1009277
14352;1009159
16335;1009351
14701;1009610
18401;1009718
14047;1009151
11926;1009610
6837;1010687
13881;1009219
18192;1011285
9260;1009351
8363;1009262
22750;1011285
17757;1009165
8462;1009268
7414;1009214
15123;1009592
66242;1011081
14351;1009219
48371;1009610
16334;1009356
62304;1011288
65141;1010782
12209;1009309
63933;1010930
18030;1009216
60192;1009156
8569;1009223
62732;1009288
51044;1009148
13318;1009220
10840;1009610
68327;1009277
47791;1009313
62632;1009389
9259;1009351
18114;1009175
22749;1011285
47243;1009268
17756;1009165
7413;1009214
8361;1009262
18400;1009219
13311;1009299
15122;1009592
6836;1009372
13880;1009171
14700;1009610
18191;1009268
14046;1009151
7841;1009220
18796;1009726
11925;1009610
18029;1009596
60191;1009156
8568;1009223
62731;1009212
14349;1009175
62280;1014858
12207;1009309
42827;1010345
10839;1009610
48370;1010672
16333;1009351
65140;1010782
17751;1009165
7836;1009220
15121;1009592
6835;1011346
13879;1009159
14699;1009610
18190;1009725
14045;1009151
21141;1010354
11924;1009610
9258;1009351
22748;1011285
7412;1009214
8360;1009262
18399;1009275
51178;1009159
13310;1009299
51109;1009726
64029;1009508
48369;1010672
18028;1009596
16328;1009351
60190;1009156
8567;1009223
62730;1009212
14348;1009182
62279;1014858
12206;1009309
14697;1009404
22747;1011285
8359;1009262
18398;1009257
15120;1009592
6834;1009165
13878;1009171
18189;1009299
14044;1009288
21140;1009159
11923;1009610
9257;1009351
8566;1009220
55833;1009299
68455;1014985
14347;1009175
10453;1009156
52992;1009726
7411;1009214
62278;1014858
54898;1009367
12205;1009171
18026;1009596
51108;1009726
23392;1009515
64028;1009508
60189;1009156
6833;1009372
13877;1009156
14043;1009368
7410;1009156
8358;1009262
14696;1009404
11830;1009480
22745;1011285
7289;1009165
15119;1009592
18396;1009281
9256;1009297
11922;1009610
51043;1009490
12204;1009175
52991;1009726
62277;1011426
71685;1009664
54897;1009367
18025;1009596
14346;1009197
23391;1009284
64027;1009508
8565;1009223
60188;1009156
7288;1009165
18395;1009610
9255;1009351
14042;1009288
10905;1009610
11921;1009610
18186;1009160
15117;1009592
9585;1009368
7409;1009214
8357;1009262
14695;1009610
7835;1009220
11829;1009664
22744;1011285
13876;1009156
6832;1011346
8564;1009159
60187;1009327
20767;1009182
12203;1009175
18024;1009596
14345;1009159
68454;1014985
8356;1009262
14694;1009283
7834;1009220
11828;1009282
22743;1011285
13875;1009159
6831;1009372
7287;1009165
18394;1009554
9254;1009351
14041;1009288
10904;1009610
11920;1009610
18185;1009483
15116;1009592
9584;1009368
7408;1009214
12202;1009159
18023;1009596
14344;1009175
68453;1014985
60186;1009257
8686;1009243
18393;1009306
9253;1009351
14040;1009288
10903;1009610
11919;1009610
18184;1009725
15115;1009592
7407;1009214
20257;1009282
8355;1009262
14693;1009283
18022;1009596
14343;1009159
50999;1009214
68452;1014985
13874;1009159
60185;1009257
55285;1009718
8685;1009243
18392;1009417
9252;1009351
14039;1009219
10902;1009610
18183;1009725
15114;1009592
8354;1009262
14692;1009347
7832;1009220
11826;1009480
22741;1011285
11942;1009610
7283;1009165
9581;1009368
6829;1011346
13873;1009219
20255;1009282
62381;1010907
7406;1009214
8684;1009243
18021;1009596
14342;1009156
50998;1009214
68451;1014985
14691;1009227
7831;1009220
11825;1009480
22740;1011285
11941;1009610
7282;1009165
9580;1009368
6828;1009227
13872;1009159
20254;1009152
18391;1009579
9251;1009351
14038;1009219
10901;1009610
18182;1009725
15113;1009592
8353;1009262
14341;1009182
50997;1009214
68450;1014985
62322;1010787
62380;1009309
7405;1009214
8683;1010771
12199;1009309
18020;1009596
68395;1009307
10900;1009610
6826;1010782
18181;1009725
14224;1009219
15112;1009592
18111;1009175
8352;1009262
7830;1009220
11824;1009220
22739;1011285
11940;1009610
7281;1009165
9579;1009220
13871;1009159
20253;1009152
18390;1009262
9250;1009351
14690;1011346
14340;1009159
68449;1009262
7403;1009214
62321;1010787
62379;1009530
62271;1009372
8682;1010771
12198;1009309
18019;1009596
68394;1009165
61253;1009515
10899;1009610
6825;1009464
18180;1010771
14223;1009368
15111;1009592
7829;1009220
11823;1009189
22738;1011285
11939;1009610
13870;1009159
7280;1009165
9578;1009368
7402;1009214
20252;1009282
8350;1009262
18389;1009610
9249;1009351
62320;1010787
62378;1009726
62270;1009708
8681;1009243
23401;1009262
18018;1009596
68393;1009307
67603;1011072
14689;1009610
68448;1014985
60906;1009227
12196;1009465
